trade_date,symbol,open,high,low,close,volume
2022-02-09,JPM,141.19075793131088,141.94814807359296,140.4964905133302,141.1997833251953,9131100
2022-02-10,JPM,141.253907723344,143.3908352336358,139.95551651164388,140.6137237548828,16455600
2022-02-11,JPM,140.30711539006643,142.63339656220526,137.9267368954951,138.78330993652344,16830000
2022-02-14,JPM,137.7103468296604,138.5669199514389,135.53735954385735,137.49395751953125,17026500
2022-02-15,JPM,139.31529952457555,140.60467879329573,138.72021515877262,139.50465393066406,9500000
2022-02-16,JPM,138.62101035358594,140.74892538775418,138.62101035358594,139.75709533691406,9076500
2022-02-17,JPM,137.9538037443335,138.61201085107288,135.85293697750177,136.53819274902344,11367500
2022-02-18,JPM,137.16936360870864,138.98169292252197,136.26770476951796,137.17837524414062,11733300
2022-02-22,JPM,135.78982446353288,138.17020320971827,135.61850708557432,136.93492126464844,11333500
2022-02-23,JPM,138.0619995979649,138.22430534628506,133.418461993867,134.06765747070312,11799000
2022-02-24,JPM,128.88313684104642,130.73154050224386,126.0338911614208,130.33480834960938,25655100
2022-02-25,JPM,130.96594393403072,135.36604338931622,130.65938323643374,133.41845703125,18367700
2022-02-28,JPM,129.43314300606187,130.79464304637324,127.0257152980846,127.85523986816406,31315300
2022-03-01,JPM,126.26832469073372,126.66505686582518,120.44361505309092,123.0313720703125,36840400
2022-03-02,JPM,123.78873233987564,126.26829407475876,123.17561095119638,125.58303833007812,19405600
2022-03-03,JPM,126.08796545618156,127.11585595551156,123.58135504977642,124.69039154052734,16640800
2022-03-04,JPM,121.66985640040068,122.10264882804157,119.37963504776192,121.18295288085938,21016000
2022-03-07,JPM,119.17223626152249,119.64110266746358,116.26889396332922,116.50333404541016,27560100
2022-03-08,JPM,116.8910580516259,118.82961916353426,114.7541240039746,115.6828384399414,19207800
2022-03-09,JPM,119.8304488390398,121.94034088415977,119.41569349625875,120.31735229492188,17536200
2022-03-10,JPM,118.89273834228516,120.32637263388987,117.50418974551918,118.89273834228516,15604200
2022-03-11,JPM,119.4607907243672,120.89442505071692,115.79103245546727,116.21481323242188,20061800
2022-03-14,JPM,116.72874176850284,119.84847317693462,116.52135036085092,117.36891174316406,15786900
2022-03-15,JPM,118.83863034054473,120.4165332106553,118.23452060697464,119.45175170898438,15096600
2022-03-16,JPM,121.60669686973688,124.87071051542716,121.20996486520508,124.78955078125,20354900
2022-03-17,JPM,123.40104086989795,126.40356673734074,122.55347928015324,126.36749267578124,17050500
2022-03-18,JPM,126.40354894385273,126.998647051804,124.84368307745446,126.32240295410156,23656500
2022-03-21,JPM,126.54782104610062,126.91749070650724,125.08712440031135,125.9166488647461,12676100
2022-03-22,JPM,128.27901687009776,129.77576020318918,127.78310171837028,128.59458923339844,13548600
2022-03-23,JPM,127.11587008835347,127.66588257728222,125.5109183189988,126.03388214111328,12093200
2022-03-24,JPM,126.50273136775704,126.87241477473805,125.42975520312606,126.85437774658205,10017600
2022-03-25,JPM,127.21506892676078,129.09953299283595,126.95359386232506,127.96344757080078,8383500
2022-03-28,JPM,126.23222389465576,127.10683397515491,124.33873503294768,127.01666259765624,10818100
2022-03-29,JPM,129.25279239674674,129.47820709310784,126.44863302368572,127.29618072509766,11316500
2022-03-30,JPM,127.9454034890602,128.14376956490008,126.15111092790522,126.71914672851562,8771000
2022-03-31,JPM,126.0789719984332,126.54783850238908,122.86004295909729,122.91415405273438,17353900
2022-04-01,JPM,123.88789655808657,123.89692195010552,120.64193357996916,122.00343322753906,15721300
2022-04-04,JPM,120.93050203736058,123.47318704990354,119.82146530719116,122.5444793701172,17416400
2022-04-05,JPM,121.78143929061652,122.9895221589647,120.81858496440468,121.11833953857422,12110300
2022-04-06,JPM,119.51967472201088,120.40984624469272,118.95650696320033,119.43792724609376,12914700
2022-04-07,JPM,118.94740235493164,119.82849535357715,116.93088166320696,119.07456970214844,12994200
2022-04-08,JPM,119.60141865804356,121.62701793140904,119.43792371104831,121.25460815429688,13126900
2022-04-11,JPM,120.80951690673828,122.5353616041821,120.41893639971144,120.80951690673828,10466400
2022-04-12,JPM,120.0283636427682,122.2447213064515,118.72034837500723,119.4833526611328,12989900
2022-04-13,JPM,115.3049694963408,117.4032379137628,114.4602109115174,115.63197326660156,30838000
2022-04-14,JPM,114.9053101238107,116.54032916638806,113.56096036323572,114.56014251708984,18835200
2022-04-18,JPM,114.1513635368558,117.39415187006068,114.0332815447342,116.6856460571289,11834400
2022-04-19,JPM,116.6765798444364,119.2835319872373,116.47674340533096,119.1018524169922,15015400
2022-04-20,JPM,120.37352783424484,121.2727778583254,119.30167669194792,119.51968383789062,13430200
2022-04-21,JPM,120.10103718482056,120.63695589198824,118.0481882830124,118.59318542480467,12174200
2022-04-22,JPM,118.33883866968397,118.5568458204477,115.0778930031577,115.1868896484375,14318800
2022-04-25,JPM,114.46022326449364,115.46848384326267,111.82602902203487,115.15055847167967,17149000
2022-04-26,JPM,113.21577966345568,114.82354935774018,111.60801689927274,111.7442626953125,17209500
2022-04-27,JPM,111.11751891921612,112.2347761045314,110.10925837826214,110.29092407226562,17215200
2022-04-28,JPM,111.55351469149144,112.31652582061996,110.03658472668688,112.0349349975586,13015600
2022-04-29,JPM,111.7715162486986,112.2801856893102,108.00189453819128,108.41973114013672,14874800
2022-05-02,JPM,108.89208094116132,109.64600677231948,107.38423620894734,109.40983581542967,18545000
2022-05-03,JPM,110.39085096055224,112.78887434643148,109.7095941593342,111.75336456298828,15720900
2022-05-04,JPM,111.54443448748812,115.722807579408,111.48992923835024,115.45030212402344,17128500
2022-05-05,JPM,113.76986440831988,114.54195391848384,110.96309024158118,112.561767578125,15055400
2022-05-06,JPM,112.45278074235542,112.89786653379647,110.0729213954814,112.38011169433594,14417900
2022-05-09,JPM,110.91768311800492,112.02586187588838,109.45525140376223,110.69059753417967,14312300
2022-05-10,JPM,111.82601864061022,112.4346063049608,106.78471621477684,107.99281311035156,16382400
2022-05-11,JPM,108.36524971088686,111.62619555887572,107.1299035082236,107.3115692138672,14630300
2022-05-12,JPM,106.2760491887822,107.47506074857978,104.79545373338196,107.2207260131836,16318800
2022-05-13,JPM,108.46515280018768,109.2281569735961,107.1480523626115,108.17447662353516,10443200
2022-05-16,JPM,107.67490512774322,108.51057844302753,106.48497884336876,107.42057037353516,10269000
2022-05-17,JPM,109.94574498388234,111.69884577508076,109.7368232205348,110.98125457763672,11160200
2022-05-18,JPM,110.18193270714563,110.79052043432934,108.57416282476208,109.08283233642578,12664900
2022-05-19,JPM,107.35697626208484,108.68315515891751,106.84829987295196,107.46597290039062,12765800
2022-05-20,JPM,108.51056509210636,108.70131613429278,104.47752325701776,106.58487701416016,13150100
2022-05-23,JPM,109.41889960974774,114.9688709569228,109.40981424740006,113.17943572998048,24376700
2022-05-24,JPM,112.96143753238536,115.8045461483649,111.82600977247483,114.7781219482422,19324900
2022-05-25,JPM,114.70546112163284,116.14064357614728,113.6972006442298,115.57746887207033,12780400
2022-05-26,JPM,116.60388808010126,118.25707759798225,116.45856385649395,117.57582092285156,15990900
2022-05-27,JPM,118.22984519741576,119.23810577392578,117.30333210705956,119.23810577392578,11177800
2022-05-31,JPM,118.24798777348444,120.94576537213284,117.82107966621072,120.11009216308594,17015000
2022-06-01,JPM,120.6914319158185,120.6914319158185,116.87639718748618,118.00274658203124,10768000
2022-06-02,JPM,117.99365219226368,119.91025488542228,116.87639511072088,119.90117645263672,8374800
2022-06-03,JPM,119.1835976845149,119.69226714806652,118.0754189845474,118.2298355102539,8596000
2022-06-06,JPM,119.07457938335388,120.25542705220376,117.59399097613824,117.8392333984375,11323500
2022-06-07,JPM,117.02175224872944,118.3751874050756,116.83099424755386,118.14810180664062,6722200
2022-06-08,JPM,117.17615693807602,117.5849082018658,115.26863949022072,116.26781463623048,8422100
2022-06-09,JPM,115.69555343259871,116.35864631606304,113.78802918733766,113.8243637084961,13560100
2022-06-10,JPM,111.35369340707229,112.08945547621192,108.38341675716894,108.59233856201172,12945200
2022-06-13,JPM,106.14889534591735,107.13898525344672,104.5138762241868,105.35863494873048,16805600
2022-06-14,JPM,104.95895719379872,106.56672004093218,102.8425179381667,103.60552215576172,13357900
2022-06-15,JPM,105.02253051555697,106.23062040754148,102.79708790696203,104.83177947998048,14083500
2022-06-16,JPM,103.42386693083996,103.78720527936332,101.6162674828171,103.03327941894533,16724900
2022-06-17,JPM,103.13317835600826,104.12326806726963,101.8796685645697,102.669921875,30919900
2022-06-21,JPM,105.24962187611987,106.30329531123714,104.49569612481002,105.21328735351562,11680500
2022-06-22,JPM,104.3503735333644,105.54938523698571,103.90528769303216,104.62287902832033,9842700
2022-06-23,JPM,104.46845213994337,104.62286867108388,101.26200485988664,103.47835540771484,11851500
2022-06-24,JPM,102.85160971376698,107.0208978700535,102.48827137935996,106.56672668457033,14841100
2022-06-27,JPM,107.23889846119197,107.63857132340104,105.04071157924665,105.71288299560548,11280500
2022-06-28,JPM,106.88463254709411,108.35614950968552,105.00436433772248,105.2042007446289,11590900
2022-06-29,JPM,105.36770173660366,106.11254210960664,104.21411012028376,104.73186492919922,9338400
2022-06-30,JPM,102.79710640940785,103.62370130911933,100.76242140026775,102.28843688964844,15172600
2022-07-01,JPM,102.32475502113736,103.9325177413926,100.97132702000935,103.596435546875,10573600
2022-07-05,JPM,101.50708933260329,103.28486316209828,100.16002085455564,103.202392578125,12514200
2022-07-06,JPM,102.38683054498362,103.54146081602096,101.52543371522904,102.533447265625,10656200
2022-07-07,JPM,104.00881161141696,105.29174108243753,103.91717529021616,105.12679290771484,10347400
2022-07-08,JPM,105.53001013266544,105.97903303891944,104.10962256271016,104.79690551757812,8807800
2022-07-11,JPM,104.05461992547764,104.67775661770676,102.83583673471452,103.4223175048828,7939500
2022-07-12,JPM,103.16574577925392,105.54832507615384,102.87250535796476,103.52313232421876,11250900
2022-07-13,JPM,102.40514936732816,103.07410778169448,101.1497101199243,102.55177307128906,12979900
2022-07-14,JPM,98.95956138319484,99.17949692169756,97.19095329496648,98.9687271118164,26204800
2022-07-15,JPM,100.03173555608012,104.35702993966817,98.66632853456102,103.50479888916016,18863900
2022-07-18,JPM,105.17261081752476,106.15313416657214,101.98362199636644,102.44181060791016,13977900
2022-07-19,JPM,103.66975151037096,105.32839901878464,103.24821883168228,104.98017120361328,11862300
2022-07-20,JPM,104.55862959234112,105.14511039879577,103.9904802437522,104.96183776855467,11667500
2022-07-21,JPM,104.87020347741586,105.86905121689188,103.88968020475652,105.6766128540039,11595900
2022-07-22,JPM,105.60331696192884,106.52885998259652,104.16460489601356,105.16345977783205,7645500
2022-07-25,JPM,106.15313322445726,106.72128961463426,105.17260988411208,105.5849838256836,9394000
2022-07-26,JPM,104.99848659935483,105.9148636714566,103.57809934103624,103.93548583984376,10675100
2022-07-27,JPM,104.476169557863,106.06149824462838,103.82554256597275,105.60330963134766,9337400
2022-07-28,JPM,105.61248253632154,106.28144103337668,104.03631248092924,105.2092742919922,10384800
2022-07-29,JPM,105.9240425756472,106.75794922590347,105.1909449732299,105.7132797241211,12944500
2022-08-01,JPM,104.9252046111978,105.48419534354797,103.61478474556772,104.65945434570312,14740400
2022-08-02,JPM,104.39368987751172,104.8335540136538,102.88166608574012,103.02828979492188,14942900
2022-08-03,JPM,103.96297256991674,104.5586190452197,102.36847847517195,104.1095962524414,14394500
2022-08-04,JPM,103.4131647121609,103.84386311099726,101.73619277297377,102.96414184570312,18033900
2022-08-05,JPM,103.11991009739606,106.4738535141474,102.68005302099068,106.0798110961914,14174600
2022-08-08,JPM,106.5288376105203,106.94120450793554,104.63193729788584,104.7877197265625,10332500
2022-08-09,JPM,105.15426761083896,106.2905732073853,104.80604684502374,105.73158264160156,10233800
2022-08-10,JPM,108.09584099341652,109.3879360497276,107.67430836983056,108.48988342285156,12847300
2022-08-11,JPM,109.87361546039648,111.06490149308424,109.3329493369886,110.09354400634766,11684900
2022-08-12,JPM,110.57921982769857,112.02709728237252,109.45207994200597,111.91712951660156,9906700
2022-08-15,JPM,111.00992591478044,112.45780347045417,110.51508142139566,112.21954345703124,8456200
2022-08-16,JPM,112.0637602699536,113.85069288013403,111.67888355259204,113.2917022705078,9555000
2022-08-17,JPM,112.07291799707347,112.86100283334756,111.5139274273581,112.33866119384766,8149300
2022-08-18,JPM,112.01794165588768,112.22871147810542,110.46926901551625,111.4681167602539,9531800
2022-08-19,JPM,110.53341925157692,110.87247433761472,108.2333105454844,108.70982360839844,13464500
2022-08-22,JPM,106.98704629558787,107.36276433224276,105.84157470784068,106.91373443603516,8967600
2022-08-23,JPM,106.9320450506224,107.48186990727402,105.73158630653376,105.85987854003906,7607000
2022-08-24,JPM,105.64913125272534,106.67547626302468,104.87937074715,106.11648559570312,9771300
2022-08-25,JPM,106.44639437755386,108.81064258367977,106.0065301814117,108.63653564453124,10758900
2022-08-26,JPM,109.47041039784526,109.95608915495758,105.01681701573952,105.08096313476562,11276200
2022-08-29,JPM,104.46698484378985,105.2550696747306,103.97214039240365,104.82437133789062,8117300
2022-08-30,JPM,105.3833715614378,105.91487198290172,103.88051360456951,104.84271240234376,10745400
2022-08-31,JPM,104.90686450118002,105.41086776426728,103.86218806538142,104.2195816040039,10738300
2022-09-01,JPM,103.8163753702097,105.04431748058964,102.55177733231648,104.93435668945312,9979800
2022-09-02,JPM,106.18061845683108,107.62848897995,103.72472751765136,104.20124053955078,10666600
2022-09-06,JPM,104.76938770283604,105.15426437817918,102.69837365378656,104.22872161865234,9751900
2022-09-07,JPM,103.6697385194618,106.40054534612854,103.3306834678968,106.2081069946289,10647900
2022-09-08,JPM,105.63995544914891,108.85644116414008,105.04430891060944,108.6823272705078,11435000
2022-09-09,JPM,109.17718356857628,110.0110902109732,108.74648514812104,109.20467376708984,9299700
2022-09-12,JPM,110.53341343198817,111.38564445406696,109.77281872586778,110.49675750732422,8614600
2022-09-13,JPM,108.19667210670754,108.97559144636529,106.0981671619986,106.65715789794922,12904600
2022-09-14,JPM,106.94120716152,107.98587651953608,105.27340108193268,106.4097137451172,9345700
2022-09-15,JPM,106.40972187467932,109.39710648181244,106.07982552679664,108.0133819580078,10821400
2022-09-16,JPM,107.57351866372504,107.58268439329365,105.72243980084596,107.28944396972656,14844100
2022-09-19,JPM,106.29975848860512,108.80147139821824,105.85073560430656,108.27913665771484,8201300
2022-09-20,JPM,107.59184424581784,107.8484287284981,105.05347563201084,106.14396667480467,9619000
2022-09-21,JPM,106.79459759436294,106.849577988016,103.01912108885114,103.08326721191406,12606300
2022-09-22,JPM,103.89883793037058,104.10044202040444,101.7820089678205,101.9103012084961,11684500
2022-09-23,JPM,100.84731143570065,101.11305466541364,98.19898194533444,100.0134048461914,18138600
2022-09-26,JPM,98.96872448369776,100.44409213947988,97.19095071405668,97.8599090576172,15753600
2022-09-27,JPM,98.7396534128549,99.12453019833698,95.8988852001858,96.99853515625,12793600
2022-09-28,JPM,97.0901465414749,99.63768063661924,96.80607189061794,98.95955657958984,12762600
2022-09-29,JPM,98.00653987615866,98.30894603359052,95.66978218399328,97.28260803222656,12713900
2022-09-30,JPM,97.19095971185769,98.62051284089952,95.66977725616036,95.76141357421876,15973400
2022-10-03,JPM,96.78775713014612,99.29862856433786,95.72475627994064,98.7213134765625,12248100
2022-10-04,JPM,101.36047282541024,103.54144783308098,100.67318999203556,103.33984375,16013600
2022-10-05,JPM,101.47220630701226,102.58169457944794,100.6215981612146,102.06393432617188,10943500
2022-10-06,JPM,101.20407482633946,101.87901832146568,99.79872259458983,99.98363494873048,11521400
2022-10-07,JPM,99.4104054259198,99.58607711790108,97.33010948849666,97.98656463623048,11681100
2022-10-10,JPM,98.6800030317992,99.21625176953084,96.63668379292145,97.07123565673828,8931700
2022-10-11,JPM,96.49799148907312,96.65516770281602,94.16805621613064,94.26976013183594,12739700
2022-10-12,JPM,94.12183082774064,96.83083853679516,93.6410474024456,95.7953109741211,13181000
2022-10-13,JPM,94.2882569057936,101.61089661421993,94.08484907156712,101.1208724975586,22398700
2022-10-14,JPM,103.51551683527649,106.5481246562342,102.36904469529462,102.80359649658205,33387100
2022-10-17,JPM,106.70531205897753,108.1846321443908,105.69752062163202,107.12136840820312,22276300
2022-10-18,JPM,110.63474585723104,111.0785383000158,108.1383869142404,109.8765869140625,21539700
2022-10-19,JPM,109.0907041429914,109.86735153627168,106.9456884221494,107.72233581542967,17072000
2022-10-20,JPM,108.3233059539745,109.75639423594608,106.9271944971519,107.37098693847656,12207400
2022-10-21,JPM,107.67611066165192,113.15884614253234,107.55591833162632,113.01091766357422,20593300
2022-10-24,JPM,112.8629808935354,113.81529295086948,112.1787966962005,113.14959716796876,12624200
2022-10-25,JPM,112.65957694918644,113.97247309186449,111.7719848927018,113.44546508789062,11289100
2022-10-26,JPM,113.72283518159632,115.75689933074231,113.61188353467853,114.74911499023438,11667000
2022-10-27,JPM,115.75690019772976,116.68147610043992,114.84157202915392,115.20215606689452,10727600
2022-10-28,JPM,115.84012551034374,116.75545375646097,114.69365326896778,116.57054138183594,11859500
2022-10-31,JPM,116.2191809240985,117.8187002400898,116.11747701680665,116.38560485839844,13295200
2022-11-01,JPM,117.30094889933004,118.60459727168887,116.80167705865396,118.4843978881836,13386900
2022-11-02,JPM,118.02212932864234,120.5277294743916,117.08830558152526,117.39341735839844,16546100
2022-11-03,JPM,116.78319177083767,118.5121443684318,116.41336701568612,117.60606384277344,12474400
2022-11-04,JPM,119.72334435549573,120.9622727375387,118.77103225951691,120.82357788085938,14953200
2022-11-07,JPM,121.1194516290445,122.31214841852204,120.63866817618016,121.46154022216795,12011200
2022-11-08,JPM,121.3413617680538,122.09950676724324,120.32432250436136,121.53551483154295,9884100
2022-11-09,JPM,121.4153223778536,121.51701219031176,119.47370721007265,119.9544906616211,9494000
2022-11-10,JPM,122.62653780253773,125.04892277164129,122.5340745454936,124.8917465209961,16351600
2022-11-11,JPM,124.99340413034064,125.89948446029248,123.68974887195952,125.09510803222656,10704700
2022-11-14,JPM,124.63282369997084,125.49267244313744,123.80995178222656,123.80995178222656,11085600
2022-11-15,JPM,124.52188487266784,125.47421110108196,121.67420329991712,122.9131317138672,14038300
2022-11-16,JPM,122.96861471464504,123.48637504565149,122.0717748170407,123.07955932617188,7893400
2022-11-17,JPM,122.04400918658816,122.86688110845417,121.37831346239234,122.54327392578124,8820200
2022-11-18,JPM,124.42018217434,124.51263129702356,122.30289552179856,123.74523162841795,9468500
2022-11-21,JPM,123.6527835293775,124.4109284164552,122.73744832741085,123.01482391357422,7800500
2022-11-22,JPM,123.89317592885229,125.06739132257164,123.6065596447898,124.85472869873048,9185700
2022-11-23,JPM,124.762270810396,126.20460691790676,124.68830304745848,126.18611145019533,7316200
2022-11-25,JPM,126.1861225236494,126.79634604050275,125.79780231508164,126.42652130126952,3220500
2022-11-28,JPM,125.8070765228028,126.39880466165856,124.06886894270268,124.21680450439452,9906900
2022-11-29,JPM,124.50340496849492,126.3340614603828,124.27226097327996,126.26009368896484,7925300
2022-11-30,JPM,125.8255285835747,127.75788879394533,123.1442641649299,127.75788879394533,14761200
2022-12-01,JPM,127.75789116545624,128.20169775541186,125.2153074389586,125.96422576904295,8858500
2022-12-02,JPM,124.34622641019595,125.14136230312384,123.2829555874232,124.96569061279295,8931900
2022-12-05,JPM,124.1150828397859,124.42019460172423,120.7496268855548,121.46154022216795,10154500
2022-12-06,JPM,123.32917932995863,124.91945101424132,120.0746681960884,121.6649398803711,13966700
2022-12-07,JPM,121.4060467844829,123.0425499107223,120.49996644514611,121.58171844482422,11739400
2022-12-08,JPM,122.34913878537829,122.95010751771568,121.51701195455388,122.85765838623048,8907300
2022-12-09,JPM,122.22894002700392,123.67127627839037,122.04402765516892,122.19196319580078,7957800
2022-12-12,JPM,122.41384703091032,124.49414286562836,121.67419757600447,124.08734130859376,8841600
2022-12-13,JPM,126.56522741505364,126.75013982172652,123.04259457405531,123.96717071533205,10025400
2022-12-14,JPM,123.68978302144195,125.47422213666796,122.7467114988463,123.34769439697266,9966100
2022-12-15,JPM,121.25812403929658,122.11798696522752,119.31652310767755,120.2873306274414,12087800
2022-12-16,JPM,119.40898155864264,120.10241354007007,118.7432857278395,119.53842163085938,21133700
2022-12-19,JPM,119.87127141050762,121.42456640917514,119.35351111358844,120.25035095214844,9017200
2022-12-20,JPM,121.09172011776286,122.09026389293138,120.37979264596574,120.83283996582033,8549900
2022-12-21,JPM,122.21044455744752,122.95010815269714,121.83137913295415,122.19196319580078,8051700
2022-12-22,JPM,121.21190751581604,121.3968198763436,118.72479605918042,120.80509185791016,8648200
2022-12-23,JPM,120.73113367822135,121.52626958874188,119.86202999603498,121.37833404541016,5091900
2022-12-27,JPM,121.64645081331068,122.24741946996502,120.703379500306,121.80362701416016,5411000
2022-12-28,JPM,121.90535315959072,123.34768948499952,121.12869858536952,122.46934509277344,8827700
2022-12-29,JPM,122.9038697835476,123.2182363171044,122.33063722996503,123.17200469970705,6585200
2022-12-30,JPM,122.79291548250426,124.19827471443251,122.45082693503856,123.98562622070312,9292500
2023-01-03,JPM,125.03963911181977,126.4265028433301,123.79145611029746,124.92868041992188,11054800
2023-01-04,JPM,125.73308203906105,127.29560346338477,125.3447618530242,126.09366607666016,11687600
2023-01-05,JPM,126.3544682823256,126.40104139781135,124.52890732496844,126.06573486328124,8381300
2023-01-06,JPM,126.79221643066228,128.88787849439743,125.26471220602448,128.47805786132812,10029100
2023-01-09,JPM,129.09281311552445,129.3536055289198,127.49079445488408,127.94717407226562,8482300
2023-01-10,JPM,128.33835358544826,129.20456806371087,127.89128293879766,129.09280395507812,9048700
2023-01-11,JPM,129.3721879351154,130.1638881093571,128.6270750794958,130.0521240234375,8703700
2023-01-12,JPM,130.39673396949357,131.19774304664796,129.67023901720427,129.92172241210938,11001700
2023-01-13,JPM,126.29859782383484,133.6473870191893,125.55347054401255,133.20030212402344,20200000
2023-01-17,JPM,131.4865069514699,131.8311224234476,129.6795780869348,131.1418914794922,14292900
2023-01-18,JPM,129.390851298461,131.07669299182012,127.05302859276964,127.20205688476562,13392600
2023-01-19,JPM,126.03778196920696,126.57798457919604,124.42644044025828,125.50687408447266,13303400
2023-01-20,JPM,125.8887612711673,126.19612676837863,124.38919796107986,125.81424713134766,13092500
2023-01-23,JPM,125.85149660144988,128.49669881225242,125.5720863433712,127.8540267944336,10487100
2023-01-24,JPM,127.0623273335594,130.66686180767942,125.73973332551569,128.9530792236328,6945000
2023-01-25,JPM,128.58052150745957,129.57711791992188,127.83539432652056,129.57711791992188,8967000
2023-01-26,JPM,129.85654328513786,130.45264219157764,128.86925580373315,130.3781280517578,7487600
2023-01-27,JPM,130.96491026520977,131.57031807373335,130.16390107472674,130.69480895996094,7489900
2023-01-30,JPM,129.67957305506067,130.48058228726467,129.3815307100251,129.58644104003906,6729300
2023-01-31,JPM,130.28502868818506,130.4619980380945,128.76683290961742,130.3595428466797,9188700
2023-02-01,JPM,128.72956263018207,131.21641365265026,128.6457253325238,130.014892578125,8841800
2023-02-02,JPM,130.3967570625986,130.82520980342218,128.5339462474186,129.4094696044922,11822100
2023-02-03,JPM,128.7015791773441,132.56691974902398,128.65502028144255,131.41197204589844,11501200
2023-02-06,JPM,130.6109962002668,132.48313045013606,130.42471793282908,132.18507385253906,8406200
2023-02-07,JPM,131.68212160536794,134.4390740829232,131.49582912510755,133.79640197753906,10447900
2023-02-08,JPM,132.86497605199511,134.1596290034137,132.5203605981722,132.8556671142578,6958000
2023-02-09,JPM,133.30272487158322,133.507635178985,130.27565758110498,130.78793334960938,6443100
2023-02-10,JPM,130.19185173817743,131.58895990324197,129.0834769866205,131.36541748046875,6582900
2023-02-13,JPM,131.60757754594903,132.93948036196724,131.08599282884768,132.79046630859375,7134600
2023-02-14,JPM,132.72527732476766,133.94541619676153,131.88701810019583,133.37725830078125,9249400
2023-02-15,JPM,131.89633116616562,134.01993453285192,131.60759774004632,133.9361114501953,6728300
2023-02-16,JPM,133.10716278336827,133.55423344185013,131.96152379108605,132.09193420410156,8165300
2023-02-17,JPM,131.30952862688065,133.03263429272965,130.4619605185169,132.4831085205078,7948800
2023-02-21,JPM,131.0394113480385,131.64481909625857,129.2324828277159,130.0521240234375,9996300
2023-02-22,JPM,129.39086383439337,129.86587557251653,128.0123875301783,129.05555725097656,11107500
2023-02-23,JPM,129.21389297904108,130.55511929695186,128.47808881936243,130.08941650390625,8068000
2023-02-24,JPM,129.56781935517012,131.6634817250216,129.40015897527957,131.26296997070312,9126900
2023-02-27,JPM,132.36199623256715,133.4796796528764,131.99874876566378,132.4085693359375,10014700
2023-02-28,JPM,133.13510336939993,133.89884848293326,132.16643369843086,133.51698303222656,11019800
2023-03-01,JPM,132.35273618381132,133.61944831794423,132.0733116724942,132.77186584472656,7139200
2023-03-02,JPM,132.4830834652152,132.66003851864568,129.96827800425496,131.39334106445312,11106800
2023-03-03,JPM,131.80319463229026,133.88023924731888,131.4026970664896,133.80572509765625,9513100
2023-03-06,JPM,133.6008128337644,134.159647630083,132.87431765006573,133.02334594726562,9261300
2023-03-07,JPM,132.26888360300828,132.54830808204795,128.35698353281077,129.11141967773438,11747600
2023-03-08,JPM,128.53393447202873,129.0834602012546,127.50007399583426,128.34765625,10002500
2023-03-09,JPM,127.37899685297414,127.92853683787756,120.3562064197839,121.39937591552734,25888100
2023-03-10,JPM,120.11407286865423,125.98191680041876,119.0522639431947,124.48235321044922,37599700
2023-03-13,JPM,122.20969828272148,124.69654878150848,120.53316586440518,122.2469482421875,42901100
2023-03-14,JPM,126.0005035932328,126.23335491037167,122.28419145533398,125.38577270507812,29648100
2023-03-15,JPM,121.99546742334384,122.00479057249676,118.0370018353911,119.46204376220705,34280600
2023-03-16,JPM,119.2292091534464,122.89894898088174,117.37571425698644,121.78126525878906,24558500
2023-03-17,JPM,119.57383352039066,119.66696553601732,116.84480822317602,117.18011474609376,38396000
2023-03-20,JPM,118.27917204343034,120.589060606762,117.36639871317352,118.41888427734376,22875500
2023-03-21,JPM,121.6322282953467,122.6940298874036,121.2596718186006,121.59497833251952,17807800
2023-03-22,JPM,121.60428629282129,121.69743251731845,118.3629994924019,118.45613861083984,17250200
2023-03-23,JPM,119.12675995339434,120.64494829753856,117.37571313780305,118.13946533203124,16677600
2023-03-24,JPM,117.0124485168238,117.05902162553518,114.66531022257892,116.3418426513672,22311100
2023-03-27,JPM,118.09289134868344,120.50523502636072,117.62718864935404,119.67628479003906,18853900
2023-03-28,JPM,119.88120592525928,120.46798171508756,118.97773436405896,120.03954315185548,10820500
2023-03-29,JPM,121.17586331233446,121.28762742637215,119.00567964861354,120.28170776367188,14595300
2023-03-30,JPM,121.0361253776253,121.19446258557942,118.89389728338377,119.91844177246094,12134700
2023-03-31,JPM,120.76604442193516,121.3993933604713,120.01160821662924,121.37145233154295,13105200
2023-04-03,JPM,120.99888386997586,122.42393305324627,120.5331811509432,121.2317352294922,11775400
2023-04-04,JPM,121.5484012372428,121.63222430994637,118.67036204414288,119.61107635498048,11579900
2023-04-05,JPM,119.02907180836628,120.29632853809998,118.7099049655974,119.7894287109375,9614700
2023-04-06,JPM,119.21683035918426,120.23064449367602,119.08541080417554,119.65802764892578,8760200
2023-04-10,JPM,118.78502017540713,120.37144396542396,118.48463160317064,120.05228424072266,9477300
2023-04-11,JPM,120.43714304339368,121.0379200987744,119.72371760444378,120.64366149902344,10516300
2023-04-12,JPM,121.26322026590994,122.43661424273748,120.21186384624268,120.6249008178711,11821000
2023-04-13,JPM,120.58735151336242,121.1317936821894,119.05724127282645,121.08486938476562,12450200
2023-04-14,JPM,126.86736389961706,130.59406469351157,126.63268508047337,130.22796630859375,43931300
2023-04-17,JPM,131.3731850599719,131.47644430152636,129.223533624992,131.2605438232422,16050500
2023-04-18,JPM,131.67357560553415,133.09103029865304,130.50956368507917,132.73431396484375,13760100
